SUCURSAL,FECHA,CATEGORIA,ARTICULO,ISBN,TITULO,CANTIDAD
Sucursal AMBA 24,2026-05,LIBROS > Juvenil,1150666,9786253452104,La voz de bronce,49
Sucursal AMBA 04,2026-05,LIBROS > Ciencia,1176934,9782645293124,La isla del río,5
Sucursal AMBA 05,2026-05,LIBROS > Juvenil,1141482,9789436396664,El puerto profundo,2
Sucursal Costa 03,2026-05,LIBROS > Académico,1178307,9782806312554,La ruta del sur,2
Sucursal Costa 03,2026-05,LIBROS > Juvenil,1176004,9781663352671,El jardín invisible,2
Sucursal AMBA 05,2026-05,LIBROS > Juvenil,1179376,9783451551626,La torre en la niebla,4
Sucursal Centro 01,2026-05,LIBROS > Autoayuda,1145781,9781914663833,La torre perdido,2
Sucursal Mayorista 01,2026-05,LIBROS > Juvenil,1145783,9780195065442,La senda de hierro,2
Sucursal AMBA 25,2026-05,LIBROS > Juvenil,1176944,9786010017796,El mapa eterno,4
Sucursal AMBA 14,2026-05,LIBROS > Juvenil,1179382,9786413336182,El puerto de hierro,1
Sucursal Centro 03,2026-05,LIBROS > Tecnología,1045709,9788187091166,El puente de las sombras,1
Sucursal Norte 06,2026-05,LIBROS > Ciencia,1169388,9786523818866,La montaña sin fronteras,3
Sucursal AMBA 01,2026-05,LIBROS > No Ficción,1122786,9782515352409,La isla entre líneas,4
Sucursal AMBA 03,2026-05,LIBROS > Negocios,1145782,9780124434566,La plaza en la niebla,10
Sucursal AMBA 22,2026-05,LIBROS > Juvenil,1179382,9786413336182,El puerto de hierro,5
Sucursal Costa 03,2026-05,LIBROS > Juvenil,1177222,9786800958909,El mapa en la niebla,3
Sucursal AMBA 05,2026-05,LIBROS > Ciencia,1122787,9786498735317,El mapa de fuego,1
Sucursal AMBA 26,2026-05,LIBROS > Juvenil,1134942,9783227433357,La ventana del silencio,1
Sucursal AMBA 27,2026-05,LIBROS > Ciencia,1137959,9784665745425,La huella austral,1
Sucursal Centro 05,2026-05,LIBROS > Juvenil,1144373,9783668864255,La isla en el viento,1
Sucursal AMBA 07,2026-05,LIBROS > Juvenil,1164624,9788716324851,El río de fuego,3
Sucursal Feria 01,2026-05,LIBROS > Cocina,1105769,9787070122137,El eco en el viento,1
Sucursal Norte 01,2026-05,LIBROS > Juvenil,1167965,9780434842413,El río eterno,2
Sucursal Sur 02,2026-05,LIBROS > Negocios,1148325,9781211061974,La tierra de piedra,1
Sucursal Feria 01,2026-05,LIBROS > Juvenil,1177687,9783543756450,La casa boreal,11
Sucursal Sur 03,2026-05,LIBROS > Juvenil,1167729,9780447599114,La voz de hierro,2
Sucursal Norte 07,2026-05,LIBROS > Juvenil,1179384,9786230783642,La montaña del silencio,2
Sucursal Costa 05,2026-05,LIBROS > Académico,1082314,9782344555608,El puente de papel,1
Sucursal Norte 01,2026-05,LIBROS > Ciencia,1138222,9783563112552,El cielo lejano,24
Sucursal Costa 01,2026-05,LIBROS > Ciencia,1175999,9783368486930,La voz olvidado,1
Sucursal Depósito 01,2026-05,LIBROS > Juvenil,1150667,9784476374525,El puente del sur,1
Sucursal AMBA 24,2026-05,LIBROS > Juvenil,1154162,9786133646593,El espejo secreto,48
Sucursal AMBA 24,2026-05,LIBROS > Juvenil,1167073,9780832133309,La ruta de papel,12
Sucursal AMBA 24,2026-05,LIBROS > Ciencia,1167966,9783226268248,El faro de hierro,61
Sucursal AMBA 24,2026-05,LIBROS > Juvenil,1138641,9782548645356,El puente del silencio,35
Sucursal AMBA 24,2026-05,LIBROS > Juvenil,1130925,9784160765692,La huella eterno,40
Sucursal AMBA 24,2026-05,LIBROS > Cocina,1127025,9782901312224,El jardín de bronce,15
Sucursal Mayorista 01,2026-05,LIBROS > Ciencia,1167071,9782436556628,La ventana boreal,2
Sucursal AMBA 24,2026-05,LIBROS > Juvenil,1108890,9782537492710,La montaña de las sombras,92
Sucursal AMBA 24,2026-05,LIBROS > Cocina,1118561,9786434267419,El mapa austral,1
Sucursal AMBA 24,2026-05,LIBROS > Juvenil,1119918,9781025555520,La casa de arena,14
Sucursal AMBA 24,2026-05,LIBROS > Juvenil,1120644,9781898188011,El reloj fugaz,61
Sucursal AMBA 24,2026-05,LIBROS > Autoayuda,1130923,9789655952746,La senda del río,1
Sucursal AMBA 24,2026-05,LIBROS > Arte y Diseño,1132717,9785457696337,El río en la lluvia,13
Sucursal AMBA 24,2026-05,LIBROS > Juvenil,1138699,9784526036485,La montaña de arena,11
Sucursal AMBA 24,2026-05,LIBROS > No Ficción,1140367,9788414853569,El puerto nocturno,25
Sucursal AMBA 24,2026-05,LIBROS > Académico,1142491,9784098815250,La ruta lejano,10
Sucursal AMBA 24,2026-05,LIBROS > Autoayuda,1145781,9781914663833,La torre perdido,5
Sucursal AMBA 24,2026-05,LIBROS > Tecnología,1149167,9787535751667,La plaza del bosque,2
Sucursal AMBA 24,2026-05,LIBROS > Ciencia,1169388,9786523818866,La montaña sin fronteras,29
Sucursal AMBA 24,2026-05,LIBROS > Tecnología,633791,9782648758666,El umbral de sal,3
Sucursal AMBA 24,2026-05,LIBROS > Juvenil,1015782,9781153567514,La noche profundo,1
Sucursal AMBA 24,2026-05,LIBROS > Cocina,1064106,9786464562472,El camino de ceniza,2
Sucursal AMBA 24,2026-05,LIBROS > Juvenil,1102242,9786856796943,La casa luminoso,2
Sucursal AMBA 24,2026-05,LIBROS > Juvenil,1126081,9785642167361,El jardín de jade,1
Sucursal AMBA 24,2026-05,LIBROS > Académico,1139677,9788735565091,La torre austral,14
Sucursal Norte 07,2026-05,LIBROS > No Ficción,1116612,9786249416159,La casa sin fronteras,1
Sucursal AMBA 16,2026-05,LIBROS > Juvenil,1138223,9781251394460,El puerto en el viento,2
Sucursal Cuyo 01,2026-05,LIBROS > Juvenil,1138641,9782548645356,El puente del silencio,3
Sucursal Norte 03,2026-05,LIBROS > Autoayuda,1150663,9782324446125,La noche invisible,1
Sucursal Costa 05,2026-05,LIBROS > Negocios,1104759,9783381216725,El puente boreal,1
Sucursal Cuyo 02,2026-05,LIBROS > Juvenil,1135801,9780257598542,La montaña boreal,1
Sucursal AMBA 12,2026-05,LIBROS > Cocina,1176000,9786729174161,La senda de jade,1
Sucursal Cuyo 02,2026-05,LIBROS > Cocina,1176000,9786729174161,La senda de jade,2
Sucursal Norte 04,2026-05,LIBROS > Cocina,1176001,9782273242675,La isla de bronce,2
Sucursal Cuyo 04,2026-05,LIBROS > Juvenil,1173125,9780163440335,El mapa del alba,2
Sucursal Sur 02,2026-05,LIBROS > Juvenil,1177224,9784662531655,El espejo de piedra,5
Sucursal AMBA 18,2026-05,LIBROS > Juvenil,1141482,9789436396664,El puerto profundo,3
Sucursal Aeropuerto 01,2026-05,LIBROS > Ciencia,1167071,9782436556628,La ventana boreal,2
Sucursal Norte 05,2026-05,LIBROS > Juvenil,1111945,9785142146286,La senda olvidado,6
Sucursal Cuyo 03,2026-05,LIBROS > Tecnología,1044815,9783942658376,La ventana sin fronteras,3
Sucursal AMBA 15,2026-05,LIBROS > Juvenil,1144373,9783668864255,La isla en el viento,2
Sucursal Costa 05,2026-05,LIBROS > Juvenil,1177689,9783743882325,El faro en el viento,1
Sucursal AMBA 12,2026-05,LIBROS > Juvenil,1154161,9786454336965,El río del alba,4
Sucursal Costa 02,2026-05,LIBROS > Juvenil,1179376,9783451551626,La torre en la niebla,5
Sucursal AMBA 18,2026-05,LIBROS > Juvenil,1162252,9789686525142,La voz de cristal,5
Sucursal AMBA 09,2026-05,LIBROS > Ciencia,1138222,9783563112552,El cielo lejano,6
Sucursal AMBA 11,2026-05,LIBROS > Ciencia,1133992,9789131216014,El eco de cristal,1
Sucursal AMBA 11,2026-05,LIBROS > Autoayuda,1172259,9785725044714,El camino austral,5
Sucursal Feria 01,2026-05,LIBROS > Juvenil,1129997,9784336264847,La senda de bronce,3
Sucursal Feria 01,2026-05,LIBROS > Juvenil,1126081,9785642167361,El jardín de jade,4
Sucursal Feria 01,2026-05,LIBROS > Juvenil,1153188,9785865914671,La tierra en la niebla,4
Sucursal Aeropuerto 01,2026-05,LIBROS > Negocios,1132718,9784549056265,El umbral fugaz,2
Sucursal AMBA 01,2026-05,LIBROS > Cocina,1178312,9784064182130,El jardín de hierro,7
Sucursal AMBA 04,2026-05,LIBROS > Juvenil,1177688,9789511256493,El cielo del sur,5
Sucursal Feria 01,2026-05,LIBROS > Juvenil,1135801,9780257598542,La montaña boreal,6
Sucursal Feria 01,2026-05,LIBROS > Académico,1142490,9784138748667,La voz invisible,2
Sucursal Cuyo 01,2026-05,LIBROS > Juvenil,1128125,9783364602488,La voz nocturno,1
Sucursal Feria 01,2026-05,LIBROS > Juvenil,1086923,9784525158385,La montaña de sal,1
Sucursal AMBA 06,2026-05,LIBROS > Ciencia,1172015,9780521580189,El puente sin fronteras,3
Sucursal Norte 02,2026-05,LIBROS > Ciencia,1137959,9784665745425,La huella austral,6
Sucursal Feria 01,2026-05,LIBROS > Juvenil,1130926,9783635511161,El espejo perdido,1
Sucursal Feria 01,2026-05,LIBROS > Juvenil,1167965,9780434842413,El río eterno,2
Sucursal AMBA 15,2026-05,LIBROS > Juvenil,1153188,9785865914671,La tierra en la niebla,1
Sucursal AMBA 11,2026-05,LIBROS > Académico,1178309,9783491561634,El espejo del bosque,1
Sucursal AMBA 17,2026-05,LIBROS > Juvenil,1052841,9787622256413,La ruta de las sombras,1
Sucursal AMBA 05,2026-05,LIBROS > Ciencia,1156790,9785740105076,El faro entre líneas,1
Sucursal AMBA 13,2026-05,LIBROS > Juvenil,1173051,9786882485594,La casa de papel,1
Sucursal Cuyo 04,2026-05,LIBROS > Juvenil,1172262,9786218341807,La senda invisible,1
Sucursal Centro 01,2026-05,LIBROS > Juvenil,1169392,9788549303512,La plaza de piedra,2
Sucursal Feria 01,2026-05,LIBROS > Académico,1082314,9782344555608,El puente de papel,5
Sucursal Costa 03,2026-05,LIBROS > Académico,1142491,9784098815250,La ruta lejano,1
Sucursal Centro 06,2026-05,LIBROS > Juvenil,1176003,9782158457128,El cielo de arena,1
Sucursal Centro 07,2026-05,LIBROS > Juvenil,1173051,9786882485594,La casa de papel,1
Sucursal Aeropuerto 01,2026-05,LIBROS > Juvenil,1160431,9785010835943,La noche olvidado,3
Sucursal Aeropuerto 02,2026-05,LIBROS > Juvenil,1162252,9789686525142,La voz de cristal,2
Sucursal AMBA 02,2026-05,LIBROS > Juvenil,1060666,9784446921626,La huella de fuego,2
Sucursal Sur 06,2026-05,LIBROS > Académico,1095355,9784065921164,El río del bosque,1
Sucursal Sur 02,2026-05,LIBROS > Académico,1178309,9783491561634,El espejo del bosque,3
Sucursal Centro 07,2026-05,LIBROS > Ciencia,1138222,9783563112552,El cielo lejano,6
Sucursal Norte 04,2026-05,LIBROS > Autoayuda,1172259,9785725044714,El camino austral,3
Sucursal AMBA 27,2026-05,LIBROS > Ciencia,1169388,9786523818866,La montaña sin fronteras,1
Sucursal Sur 03,2026-05,LIBROS > Ciencia,1112535,9784224422622,El reloj del silencio,2
Sucursal Norte 04,2026-05,LIBROS > Juvenil,1179379,9783233091615,La senda en el viento,2
Sucursal Norte 03,2026-05,LIBROS > Juvenil,1122788,9784944718125,El reloj de las sombras,1
Sucursal AMBA 24,2026-05,LIBROS > Juvenil,1153183,9783624334119,El río de piedra,9
Sucursal AMBA 24,2026-05,LIBROS > Cocina,1165679,9783352433904,La montaña lejano,14
Sucursal AMBA 24,2026-05,LIBROS > Juvenil,1121620,9786391634604,El puerto olvidado,1
Sucursal Costa 03,2026-05,LIBROS > Juvenil,1105772,9787231129646,La plaza secreto,1
Sucursal Costa 03,2026-05,LIBROS > Juvenil,1113084,9788545254185,El umbral de papel,1
Sucursal Centro 02,2026-05,LIBROS > Académico,1082317,9786645185054,La torre del alba,1
Sucursal Norte 01,2026-05,LIBROS > Académico,1178307,9782806312554,La ruta del sur,4
Sucursal Norte 02,2026-05,LIBROS > Juvenil,1154161,9786454336965,El río del alba,2
Sucursal AMBA 27,2026-05,LIBROS > Ciencia,1155205,9784351555033,La montaña fugaz,1
Sucursal Norte 01,2026-05,LIBROS > Autoayuda,1128124,9787164978899,El espejo del alba,1
Sucursal Centro 05,2026-05,LIBROS > No Ficción,1122786,9782515352409,La isla entre líneas,2
Sucursal AMBA 13,2026-05,LIBROS > Infantil,1163403,9784345251240,El jardín de cristal,3
Sucursal AMBA 15,2026-05,LIBROS > Juvenil,1169395,9781386144916,El faro olvidado,4
Sucursal AMBA 07,2026-05,LIBROS > Académico,1082320,9787205109312,La noche de hierro,2
Sucursal Centro 04,2026-05,LIBROS > Juvenil,1167728,9783508125331,El camino eterno,4
Sucursal Norte 02,2026-05,LIBROS > Juvenil,1175418,9781113254770,El río austral,2
Sucursal Centro 07,2026-05,LIBROS > Juvenil,1179381,9784022117528,La casa fugaz,1
Sucursal AMBA 04,2026-05,LIBROS > Juvenil,1143191,9785159411373,El jardín nocturno,3
Sucursal AMBA 21,2026-05,LIBROS > No Ficción,1122786,9782515352409,La isla entre líneas,1
Sucursal Cuyo 02,2026-05,LIBROS > Viajes,1167968,9782130818421,El jardín del río,1
Sucursal Centro 05,2026-05,LIBROS > Arte y Diseño,1175412,9784443511421,El puerto de cristal,1
Sucursal AMBA 18,2026-05,LIBROS > Juvenil,1154161,9786454336965,El río del alba,4
Sucursal Centro 02,2026-05,LIBROS > Juvenil,1179381,9784022117528,La casa fugaz,5
Sucursal Feria 01,2026-05,LIBROS > Negocios,1160934,9789516724428,La torre en la lluvia,3
Sucursal Feria 01,2026-05,LIBROS > No Ficción,1120640,9782650535557,El puente de arena,2
Sucursal Costa 06,2026-05,LIBROS > Juvenil,1153754,9786631227612,La ruta luminoso,4
Sucursal Costa 02,2026-05,LIBROS > Cocina,1170353,9780444836683,La ruta del silencio,2
Sucursal Feria 01,2026-05,LIBROS > Juvenil,1126080,9782927331251,La isla nocturno,2
Sucursal Feria 01,2026-05,LIBROS > Juvenil,1132720,9781719401066,El mapa del bosque,1
Sucursal Feria 01,2026-05,LIBROS > Viajes,1163398,9787730416941,El umbral del silencio,1
Sucursal Centro 07,2026-05,LIBROS > Juvenil,1105772,9787231129646,La plaza secreto,1
Sucursal Norte 05,2026-05,LIBROS > Juvenil,1142497,9781957042373,La noche nocturno,2
Sucursal Centro 05,2026-05,LIBROS > Ciencia,1138222,9783563112552,El cielo lejano,11
Sucursal Sur 02,2026-05,LIBROS > Juvenil,1177686,9784332600661,La ventana de sal,3
Sucursal Sur 02,2026-05,LIBROS > Ciencia,1160933,9781205946434,La plaza de fuego,3
Sucursal AMBA 17,2026-05,LIBROS > Juvenil,1156792,9788805303491,El eco profundo,1
Sucursal AMBA 06,2026-05,LIBROS > Juvenil,1149921,9781459859944,La tierra de ceniza,3
Sucursal AMBA 22,2026-05,LIBROS > Juvenil,1177687,9783543756450,La casa boreal,3
Sucursal Sur 06,2026-05,LIBROS > Deportes,1147092,9789364602144,El puente de sal,3
Sucursal AMBA 02,2026-05,LIBROS > Juvenil,1143193,9781350642564,El cielo luminoso,1
Sucursal Costa 07,2026-05,LIBROS > Juvenil,1129998,9784756255967,La tierra perdido,1
Sucursal Norte 06,2026-05,LIBROS > Ciencia,1170354,9788766617640,La huella en la lluvia,1
Sucursal AMBA 06,2026-05,LIBROS > Juvenil,1111944,9786207813249,La voz entre líneas,2
Sucursal Costa 04,2026-05,LIBROS > Tecnología,623950,9785958442446,La voz de jade,1
Sucursal Sur 02,2026-05,LIBROS > Cocina,1157847,9782232317895,El espejo austral,1
Sucursal Sur 03,2026-05,LIBROS > Negocios,1145782,9780124434566,La plaza en la niebla,9
Sucursal AMBA 19,2026-05,LIBROS > Tecnología,1044815,9783942658376,La ventana sin fronteras,4
Sucursal Centro 03,2026-05,LIBROS > Ciencia,1140369,9783194559750,El espejo de fuego,3
Sucursal Norte 02,2026-05,LIBROS > Juvenil,1083843,9782183419661,La ruta boreal,1
Sucursal AMBA 03,2026-05,LIBROS > Ciencia,1175398,9786314667314,El eco entre líneas,1
Sucursal Centro 07,2026-05,LIBROS > Negocios,1157842,9789503465423,El espejo eterno,2
Sucursal Sur 04,2026-05,LIBROS > Cocina,1178310,9785235276911,La ruta sin fronteras,2
Sucursal Norte 02,2026-05,LIBROS > Juvenil,1161616,9780147933052,La huella perdido,3
Sucursal Aeropuerto 02,2026-05,LIBROS > Juvenil,1177687,9783543756450,La casa boreal,6
Sucursal Depósito 01,2026-05,LIBROS > Juvenil,1052841,9787622256413,La ruta de las sombras,2
Sucursal AMBA 24,2026-05,LIBROS > No Ficción,1147880,9784592554586,El faro de bronce,2
Sucursal AMBA 24,2026-05,LIBROS > Cocina,1032086,9784262374298,La huella del alba,1
Sucursal AMBA 24,2026-05,LIBROS > Cocina,1139676,9782265742193,El reloj sin fronteras,3
Sucursal AMBA 24,2026-05,LIBROS > Juvenil,1053949,9785605301834,La senda de cristal,1
Sucursal AMBA 03,2026-05,LIBROS > Ciencia,1121616,9781923304475,El río en la niebla,1
Sucursal Feria 01,2026-05,LIBROS > Juvenil,1139679,9783645383651,La ruta de sal,4
Sucursal AMBA 17,2026-05,LIBROS > Arte y Diseño,1082254,9789354455342,El mapa perdido,1
Sucursal Norte 02,2026-05,LIBROS > Juvenil,1167728,9783508125331,El camino eterno,1
Sucursal Depósito 01,2026-05,LIBROS > Juvenil,1179381,9784022117528,La casa fugaz,9
Sucursal AMBA 01,2026-05,LIBROS > Negocios,1160934,9789516724428,La torre en la lluvia,2
Sucursal Costa 01,2026-05,LIBROS > Juvenil,1142497,9781957042373,La noche nocturno,1
Sucursal AMBA 18,2026-05,LIBROS > Juvenil,1176004,9781663352671,El jardín invisible,1
Sucursal AMBA 09,2026-05,LIBROS > Ciencia,1176942,9784213120157,La torre secreto,2
Sucursal Sur 01,2026-05,LIBROS > Juvenil,1175416,9781112426551,La casa de sal,3
Sucursal Costa 01,2026-05,LIBROS > Juvenil,1163399,9785125276596,La tierra de fuego,2
Sucursal Aeropuerto 01,2026-05,LIBROS > Juvenil,1163400,9783711171739,La montaña del sur,4
Sucursal Norte 05,2026-05,LIBROS > Juvenil,1177688,9789511256493,El cielo del sur,3
Sucursal Depósito 01,2026-05,LIBROS > Juvenil,1177688,9789511256493,El cielo del sur,3
Sucursal AMBA 27,2026-05,LIBROS > Juvenil,1175418,9781113254770,El río austral,1
Sucursal AMBA 04,2026-05,LIBROS > Tecnología,623950,9785958442446,La voz de jade,2
Sucursal Feria 01,2026-05,LIBROS > Juvenil,1060665,9786002584312,El puerto invisible,2
Sucursal Centro 07,2026-05,LIBROS > Ciencia,1160939,9780215850192,La torre de fuego,1
Sucursal AMBA 02,2026-05,LIBROS > Ciencia,1167071,9782436556628,La ventana boreal,5
Sucursal AMBA 26,2026-05,LIBROS > Ciencia,1137959,9784665745425,La huella austral,1
Sucursal Cuyo 02,2026-05,LIBROS > Académico,1169391,9789853341642,La plaza perdido,1
Sucursal AMBA 02,2026-05,LIBROS > Juvenil,1164621,9787464136258,El faro del río,3
Sucursal Norte 05,2026-05,LIBROS > Juvenil,1150669,9789838018530,El faro invisible,3
Sucursal Norte 04,2026-05,LIBROS > Juvenil,1142497,9781957042373,La noche nocturno,3
Sucursal AMBA 01,2026-05,LIBROS > Infantil,1163403,9784345251240,El jardín de cristal,10
Sucursal AMBA 13,2026-05,LIBROS > Juvenil,1179381,9784022117528,La casa fugaz,9
Sucursal AMBA 06,2026-05,LIBROS > Juvenil,1175416,9781112426551,La casa de sal,3
Sucursal Centro 01,2026-05,LIBROS > Cocina,1157843,9786674337395,El umbral de las sombras,1
Sucursal AMBA 17,2026-05,LIBROS > Académico,1082320,9787205109312,La noche de hierro,1
Sucursal Norte 03,2026-05,LIBROS > Juvenil,1175416,9781112426551,La casa de sal,2
Sucursal AMBA 21,2026-05,LIBROS > Ciencia,1172015,9780521580189,El puente sin fronteras,3
Sucursal Norte 05,2026-05,LIBROS > Juvenil,1179376,9783451551626,La torre en la niebla,4
Sucursal Centro 04,2026-05,LIBROS > Juvenil,1175416,9781112426551,La casa de sal,2
Sucursal AMBA 11,2026-05,LIBROS > Juvenil,1109701,9782822146721,La noche entre líneas,1
Sucursal AMBA 01,2026-05,LIBROS > Académico,1144371,9783437094894,El cielo de sal,14
Sucursal Norte 04,2026-05,LIBROS > Juvenil,1179381,9784022117528,La casa fugaz,4
Sucursal Costa 07,2026-05,LIBROS > Juvenil,1118563,9782531085271,El camino de fuego,2
Sucursal Norte 05,2026-05,LIBROS > Ciencia,1128104,9783462968168,La casa del silencio,1
Sucursal Depósito 01,2026-05,LIBROS > Juvenil,1179376,9783451551626,La torre en la niebla,8
Sucursal Sur 06,2026-05,LIBROS > Juvenil,1178478,9780304461250,El jardín en el viento,2
Sucursal AMBA 01,2026-05,LIBROS > Negocios,1148325,9781211061974,La tierra de piedra,2
Sucursal AMBA 14,2026-05,LIBROS > Juvenil,1138641,9782548645356,El puente del silencio,2
Sucursal AMBA 11,2026-05,LIBROS > Juvenil,1144373,9783668864255,La isla en el viento,1
Sucursal Centro 05,2026-05,LIBROS > Juvenil,1108889,9789462451063,La torre de piedra,1
Sucursal Centro 03,2026-05,LIBROS > Académico,1145138,9789241549583,El cielo del silencio,3
Sucursal AMBA 10,2026-05,LIBROS > Juvenil,1161616,9780147933052,La huella perdido,2
Sucursal AMBA 09,2026-05,LIBROS > Ciencia,1150664,9782462390234,El puente lejano,1
Sucursal AMBA 14,2026-05,LIBROS > Juvenil,1109701,9782822146721,La noche entre líneas,1
Sucursal Norte 02,2026-05,LIBROS > Juvenil,1167964,9789564919609,La isla olvidado,1
Sucursal Sur 02,2026-05,LIBROS > Juvenil,1178311,9786781601565,El puente luminoso,3
Sucursal AMBA 14,2026-05,LIBROS > Juvenil,1113698,9782591293921,El mapa secreto,2
Sucursal AMBA 16,2026-05,LIBROS > Juvenil,1167729,9780447599114,La voz de hierro,2
Sucursal Norte 02,2026-05,LIBROS > Juvenil,1179376,9783451551626,La torre en la niebla,2
Sucursal AMBA 02,2026-05,LIBROS > Ciencia,1113697,9784363162708,La ventana de papel,1
Sucursal AMBA 11,2026-05,LIBROS > Juvenil,1156792,9788805303491,El eco profundo,2
Sucursal Sur 01,2026-05,LIBROS > Ciencia,1133991,9788664632344,El eco de hierro,1
Sucursal Centro 06,2026-05,LIBROS > No Ficción,1117255,9781443283225,La plaza del alba,1
Sucursal AMBA 11,2026-05,LIBROS > Juvenil,1118563,9782531085271,El camino de fuego,1
Sucursal Costa 01,2026-05,LIBROS > Académico,1176945,9789237641232,La tierra eterno,1
Sucursal Costa 03,2026-05,LIBROS > Ciencia,1150662,9787843084524,La senda nocturno,1
Sucursal Costa 07,2026-05,LIBROS > Juvenil,1134943,9783236815646,El reloj de papel,2
